id,a,b,c,d,e,f,g,h,i,j,k,l,m,n
11078,49,2,237526,0,14,1,1,1,0,0,7689,1,66,0
11116,24,2,410447,1,10,0,6,3,0,0,1,1,41,0
2315,45,1,247025,0,14,1,5,1,0,0,1,1,51,0
10127,46,2,34249,1,10,1,5,1,0,0,1,1,51,0
20919,21,2,194849,5,11,0,6,3,0,0,1,1,41,0
18880,36,2,153536,1,10,2,2,4,1,1,1,1,37,0
11394,22,2,191325,5,11,0,4,3,0,0,1,1,26,0
11725,30,2,391868,7,12,1,6,1,0,0,1,1,41,0
1473,70,0,208870,3,15,1,3,1,0,0,1,1,12,0
7790,34,2,176712,1,10,0,0,0,0,0,1,1,41,0
18971,33,2,133862,0,14,0,1,0,0,0,13551,1,49,0
18800,18,2,186891,12,7,1,5,3,0,1,1,1,31,0
1814,42,2,54423,6,13,1,3,2,0,1,1,1,41,0
16865,52,2,163949,7,12,1,10,1,0,0,1,1,41,0
5259,45,2,204315,1,10,1,4,2,1,1,1,1,39,0
14830,61,5,376134,1,10,1,0,2,0,1,15025,1,16,0
12826,20,2,209827,5,11,0,5,3,0,1,1,1,16,0
9717,42,1,214542,1,10,2,7,0,0,0,1,1591,41,0
19170,53,0,314628,3,15,2,3,0,2,1,1,1,41,0
27849,23,2,210782,0,14,0,0,3,0,1,1,1,41,0
13941,23,4,131574,5,11,0,1,3,0,1,1,1,26,0
15955,36,2,138442,0,14,1,1,1,0,0,1,1,41,0
927,52,2,138023,3,15,1,1,1,0,0,1,1,61,0
9033,42,2,233131,5,11,1,6,1,0,0,1,1,41,0
24896,44,2,102115,5,11,0,0,4,1,1,1,1,41,0
30981,44,2,233131,0,14,2,5,0,0,0,1,1,41,0
8644,22,2,117477,5,11,0,0,3,0,0,1,1,41,0
11577,51,2,279338,0,14,2,1,0,0,0,1,1,56,0
8873,37,2,154836,1,10,4,0,3,2,1,1,1,41,12
21474,50,1,182212,1,10,6,8,0,0,0,1,1,56,0
22734,30,2,181823,0,14,0,5,0,0,0,1,1,41,0
569,33,2,182275,1,10,4,4,3,0,1,1,1,38,0
11000,43,5,223567,10,16,0,1,0,0,0,1,1,16,0
1162,34,2,114692,0,14,1,5,1,0,0,1,1,61,0
2027,41,2,83828,5,11,2,6,4,0,1,1,1,41,8
3836,22,2,403472,5,11,0,4,3,1,1,1,1,49,0
9299,49,1,187455,0,14,1,3,1,0,0,1,1,41,0
918,57,2,140137,5,11,1,7,1,1,0,1,1,36,0
1580,37,2,148904,5,11,0,1,0,0,1,1,1,61,0
5773,53,5,206055,5,11,1,6,1,0,0,1,1,41,0
8121,46,2,235647,5,11,0,1,0,0,0,1,1,46,0
4670,52,2,88857,3,15,1,1,1,0,0,1,2416,41,0
6035,31,4,38269,1,10,4,4,4,0,0,1,1,41,0
19558,44,2,40025,2,8,0,7,0,0,0,1,1,43,0
30721,24,2,376384,1,10,0,4,4,0,0,1,1,36,4
12508,45,2,117729,7,12,1,10,1,0,0,1,1,41,0
25328,32,2,159590,1,10,0,4,0,0,0,1,1,86,0
17453,40,2,117684,12,7,1,2,1,0,0,1,1,46,0
14918,56,1,96460,12,7,1,8,1,0,0,1,1888,71,0
10571,24,2,107565,1,10,0,5,0,0,1,1,1,25,0
818,65,2,169872,1,10,1,7,1,0,0,1,1,46,0
4071,42,4,52038,5,11,2,0,4,0,1,1,1,41,0
25278,47,4,441543,0,14,1,7,1,1,0,1,1,41,0
15703,62,2,359368,5,11,2,1,0,0,1,1,1,41,0
27772,38,2,421634,3,15,0,1,0,1,1,1,1,41,0
15947,30,4,280345,5,11,1,7,1,0,0,1,1,41,0
31958,46,2,187902,1,10,2,8,0,0,0,1,2259,45,0
21665,30,2,238681,5,11,0,5,0,1,0,1,1,56,31
16555,49,1,177784,8,5,0,8,0,0,0,1,1,51,0
21670,39,2,97760,15,9,0,4,4,0,1,1,1,18,0
26817,37,4,59314,5,11,4,0,3,1,0,1,1,41,0
10341,45,2,230685,1,10,1,3,1,0,0,1,1,41,0
15372,60,4,223216,5,11,1,11,1,0,0,1,1,43,0
8462,64,2,264969,0,14,0,0,0,0,0,1,1,41,0
9996,26,2,419659,1,10,0,4,3,0,1,1,1,9,0
22000,47,1,198760,10,16,1,3,1,0,0,1,2416,81,0
29362,59,2,205236,1,10,1,7,1,0,0,1,1,61,0
26666,20,2,201744,5,11,0,4,3,0,1,1,1,16,0
2877,23,2,333839,1,10,0,0,0,0,0,1,1,41,0
21518,62,2,137734,5,11,2,4,0,0,0,1,1,26,0
9458,60,2,188042,1,10,2,2,0,1,0,1,1,41,0
1296,22,2,236697,5,11,0,4,0,0,0,1,1,58,0
6359,76,0,113869,9,17,1,3,1,1,0,1,1,21,0
13079,46,4,186376,7,12,1,11,1,0,0,1,1,41,0
1585,41,2,103396,5,11,1,6,1,0,0,1,1,46,0
1892,27,2,33611,1,10,2,4,5,0,0,1,1,41,0
2046,34,2,188404,1,10,0,9,0,0,0,1,1,45,0
14493,35,2,172580,7,12,2,10,4,0,1,1,1,41,0
238,27,2,362618,5,11,0,5,0,0,1,1,1,41,0
16072,62,2,181201,1,10,2,7,0,0,0,1,1565,41,0
5233,50,5,197333,5,11,1,5,1,0,0,1,1,61,0
5083,26,2,251855,5,11,0,0,0,1,1,1,1,41,2
12781,57,2,146555,1,10,4,0,5,1,1,1,1,41,0
13560,56,3,171871,1,10,1,0,1,0,0,1,1,47,0
3953,45,2,286751,5,11,1,7,1,1,0,1,1,41,0
4293,34,2,206513,5,11,2,3,0,0,0,1,1,41,0
24852,21,4,163966,1,10,0,4,4,1,1,1,1,41,0
10077,59,2,225604,4,6,2,8,0,1,0,1,1,41,0
6770,54,2,287318,1,10,2,4,0,1,0,1,1,41,0
3715,22,2,344892,5,11,0,0,3,2,0,1,1,21,0
3637,53,2,260955,12,7,6,9,4,1,1,1,1,41,0
27357,38,4,247751,7,12,1,11,1,1,0,1,1,41,0
7283,38,5,205853,0,14,1,3,1,0,0,1,1,46,0
17799,41,2,195395,6,13,1,3,1,0,0,7689,1,41,0
14432,22,2,275396,5,11,0,6,3,0,0,1,1,41,0
29721,19,2,152247,5,11,0,4,3,2,0,1,1,17,0
14343,65,5,142167,0,14,2,5,0,0,0,1,1,46,0
6591,24,2,66433,5,11,4,5,4,1,1,1,1,36,0
9777,58,2,186203,1,10,1,6,1,0,0,1,1,41,0
8198,27,2,196867,1,10,0,5,0,0,1,1,1,39,0
21654,58,4,190749,5,11,2,1,4,0,1,1,1,36,0
11971,33,1,45605,0,14,1,8,1,0,0,1,1,71,0
16556,64,1,179401,1,10,1,6,1,0,0,2291,1,21,0
14293,54,3,39644,1,10,6,1,0,0,1,1,1,59,0
17516,69,2,223852,1,10,1,0,1,0,0,1,1,25,0
9985,24,0,435836,0,14,0,3,0,0,0,1,1,8,0
16344,29,2,72444,5,11,0,1,0,0,0,1,1670,61,0
11061,44,5,175716,1,10,0,1,0,1,0,1,1,56,0
14338,57,2,131609,1,10,1,9,1,0,0,1,1,41,38
22327,31,2,251826,6,13,0,9,4,1,1,1,1,41,0
29822,48,4,191390,1,10,2,0,4,0,1,1,1,36,0
4680,40,2,173176,0,14,1,1,1,0,0,15025,1,51,0
1553,22,2,180061,5,11,0,9,3,0,0,1,1,41,0
2897,65,2,148607,12,7,4,4,0,0,1,1,1,36,0
816,42,2,254441,7,12,0,3,0,0,1,1,1,61,0
3774,50,5,362655,5,11,1,1,1,0,0,15025,1,51,0
12039,40,2,343477,1,10,1,6,1,0,0,1,1,31,0
20070,47,2,358586,5,11,2,6,4,0,0,1,1,41,0
586,37,2,300334,2,8,1,1,1,0,0,1,1,41,1
8131,35,2,131553,1,10,0,4,3,0,1,1,1,41,0
17929,20,2,172583,5,11,0,5,3,0,0,1,1,31,0
3038,46,2,347994,8,5,1,6,1,0,0,1,1,45,4
12256,74,2,92299,2,8,1,9,1,0,0,1,1,16,0
12044,50,2,175959,0,14,1,1,1,0,0,1,1,47,0
19187,67,2,196675,0,14,1,5,1,0,0,1,1,16,0
24871,28,4,170505,0,14,0,7,0,0,1,1,1,41,0
5375,32,3,142471,0,14,0,1,0,1,1,1,1,41,0
9081,29,2,227779,7,12,0,4,5,1,0,1,1,41,0
1283,23,2,71010,6,13,0,0,0,2,1,1,1,41,12
10686,24,2,205654,0,14,0,2,3,0,0,1,1,31,0
914,24,2,543029,1,10,0,5,3,1,0,1,1,41,0
6326,28,2,292884,1,10,1,9,1,1,0,1,1,41,0
242,20,2,230166,5,11,0,4,3,0,1,1,1,13,0
14237,37,4,188799,2,8,4,3,4,4,1,1,1,31,0
25463,42,2,96636,1,10,0,1,0,2,0,1,1,61,0
5587,32,2,34573,7,12,1,2,1,0,0,1,1,46,0
2041,50,2,47404,0,14,0,0,0,0,1,1,1,41,0
12622,56,5,114496,0,14,1,1,1,0,0,1,2416,51,0
30151,37,4,359002,5,11,1,11,1,0,0,1,1,49,0
15052,19,3,263163,1,10,0,7,3,0,0,1,1,41,0
7961,39,2,32087,5,11,2,0,3,0,0,1,1,53,0
14636,42,4,248407,1,10,4,7,3,0,0,1,1,41,0
20538,45,4,262242,1,10,1,0,5,0,1,1,1,41,0
10428,32,4,127652,5,11,1,4,1,0,0,1,1,41,0
2976,53,2,62835,1,10,1,9,1,0,0,1,1,21,0
25987,25,2,462821,0,14,0,8,0,0,0,1,1,41,0
18410,44,1,38877,1,10,1,8,1,0,0,1,1,51,0
13932,31,0,23038,5,11,0,4,3,3,0,1,1,85,0
14981,38,2,253007,5,11,4,5,0,0,0,1,1,46,0
17445,45,2,317536,13,3,1,11,5,0,0,1,1,41,4
25319,61,2,139587,7,12,6,1,4,2,1,1,1,41,0
30654,27,2,304284,1,10,1,9,1,0,0,1,1,41,0
11729,20,2,158119,1,10,0,4,0,0,1,1,1720,41,0
9655,34,2,166276,1,10,0,9,0,0,1,1,1,41,0
14921,35,1,313730,5,11,1,8,1,0,0,1,1,51,0
12195,28,2,110649,0,14,0,10,3,0,0,1,1,41,0
4727,30,2,114225,0,14,1,3,1,0,0,1,1,41,0
14767,24,2,197614,5,11,0,0,3,0,1,1,1,41,0
3639,40,2,218491,0,14,1,5,1,0,0,1,1849,41,0
4073,34,2,131777,0,14,2,3,4,0,1,915,1,41,10
8893,53,2,245276,12,7,1,4,2,0,1,1,1,36,0
28674,25,2,250648,7,12,1,6,1,0,0,1,1,41,26
13852,28,3,115706,7,12,1,0,1,0,0,7299,1,51,0
16246,20,2,105461,4,6,0,6,3,0,0,1,1,21,0
468,50,2,192777,3,15,1,1,1,0,0,1,1978,46,0
1133,38,2,189383,7,12,0,0,3,0,1,1,1,39,0
15884,22,2,131621,1,10,3,9,3,0,1,1,1,41,23
1295,63,2,166692,1,10,2,1,4,0,1,1,1,41,0
13251,42,1,390370,10,16,1,3,1,0,0,1,1,59,0
17,44,2,128355,1,10,1,0,2,0,1,1,1,31,0
13681,20,2,110999,5,11,0,0,3,2,1,1,1,41,12
5005,41,2,227237,1,10,1,5,1,0,0,1,1,51,0
3515,63,1,192237,0,14,2,3,0,0,1,1,1,41,0
23526,30,2,113465,1,10,0,7,5,4,0,1,1,41,23
7053,49,2,175663,1,10,6,0,4,0,1,1,1,25,0
14436,22,2,162668,0,14,0,0,0,0,0,1,1,41,15
12760,49,1,259413,10,16,1,5,1,0,0,1,1,21,0
27013,27,2,417942,0,14,0,1,0,0,1,1,1,41,0
22728,29,1,282973,0,14,0,3,0,0,1,1,1,5,0
6891,63,4,242342,5,11,2,3,0,3,0,1,1,41,0
10197,32,2,161154,1,10,1,9,1,0,0,1,1,46,0
641,61,2,199379,1,10,1,6,1,0,0,1,1,41,0
4459,38,0,46815,0,14,0,3,0,0,0,1,1,39,0
4863,42,0,363592,7,12,1,1,1,0,0,1,1,41,0
2655,28,2,147639,0,14,0,0,5,2,1,1,1,41,37
10297,38,2,459193,0,14,0,5,0,0,1,1,1,45,0
4664,23,2,183971,1,10,0,2,3,1,0,1,1,41,0
19689,81,1,562337,1,10,1,8,1,0,0,1,1,21,0
14765,43,2,70056,2,8,1,7,1,0,0,1,1,46,0
30683,42,2,347654,10,16,1,3,1,0,0,1,1978,51,0
3708,37,2,160121,1,10,1,0,1,2,0,1,1,41,36
85,54,2,346254,1,10,2,5,3,0,1,1,1,36,0
674,29,2,226090,12,7,0,9,4,0,1,1,1,41,0
3402,24,2,65226,5,11,0,4,3,0,1,1,1,16,0
8068,59,2,270132,11,4,6,4,4,0,1,1,1,71,4
22214,43,2,169384,3,15,1,3,1,0,0,1,1,41,0
880,50,2,72394,4,6,2,9,0,0,1,1,1,41,0
2296,23,1,199012,1,10,0,6,5,0,0,1,1,21,0
32295,33,2,33679,5,11,1,7,1,0,0,1,1,51,0
25038,28,2,119794,0,14,1,6,1,0,0,1,1,41,0
12380,20,2,187162,5,11,0,5,3,0,1,1,1,26,0
1948,20,2,29527,1,10,0,4,3,0,1,1,1,33,0
12615,57,2,244555,12,7,6,9,4,1,1,1,1,41,0
23298,22,2,83705,15,9,1,6,1,0,0,1,1,41,0
19776,21,2,493444,2,8,0,2,0,0,0,1,1,41,0
7028,43,2,445383,6,13,2,6,0,0,0,1,1,41,0
10185,45,2,235183,5,11,1,6,1,0,0,1,1,51,0
8871,48,3,326049,1,10,1,6,1,0,0,1,1,41,0
9517,28,4,200493,0,14,0,3,3,0,1,1,1,41,0
1329,34,2,150325,7,12,1,10,1,0,0,1,1,41,0
3014,69,2,322026,1,10,1,7,1,1,0,1,1,6,0
25145,53,2,270729,8,5,1,4,1,0,0,1,1,49,1
1059,46,2,185386,1,10,1,6,1,0,0,1,1,48,0
6503,36,2,342825,1,10,0,10,0,0,1,1152,1,41,0
6120,49,3,205708,3,15,3,1,0,0,1,10521,1,51,0
30173,25,2,330572,0,14,1,3,2,0,1,1,1,41,0
25353,31,4,118501,0,14,0,3,0,0,1,1,1,41,0
8815,35,2,106015,5,11,0,4,0,0,0,1,1,41,0
2682,42,2,319272,5,11,1,5,1,0,0,1,1,51,0
5976,45,2,76488,1,10,1,7,1,0,0,1,1,41,0
11766,45,2,204236,1,10,1,7,1,0,0,1,1,41,0
29510,47,2,102319,5,11,1,7,1,0,0,1,1888,41,0
6425,24,2,154786,5,11,0,0,5,2,1,1,1,41,0
19934,27,2,154786,5,11,3,0,3,4,1,1,1,36,0
16064,45,2,323628,0,14,0,1,0,0,1,1,1,6,0
23107,48,2,22901,1,10,2,4,0,0,1,1,1,41,0
9835,28,2,218782,1,10,1,2,1,0,0,1,1,51,0
16370,35,4,246105,3,15,1,3,1,1,0,1,1,41,0
14755,47,2,64564,3,15,1,3,1,0,0,1,1888,46,0
20498,29,2,115550,5,11,0,9,3,0,0,1,1,61,0
12804,52,2,133337,1,10,1,10,1,0,0,1,1,41,0
3753,25,2,395298,5,11,0,4,4,0,1,1,1,31,28
10482,43,5,130127,0,14,1,3,1,0,0,1,1978,41,0
20519,29,2,189242,2,8,1,2,3,0,0,1,1,41,0
17913,27,1,137796,0,14,1,1,1,0,0,1,1,21,0
10378,27,2,102421,0,14,0,5,0,2,1,1,1,41,5
28934,39,2,63510,7,12,1,6,1,0,0,1,1,51,0
8302,27,2,102107,12,7,1,0,2,0,1,1,1,41,0
28141,42,2,122627,1,10,2,2,4,0,0,1,1,49,0
4231,65,0,143881,0,14,1,3,1,0,0,1,1,41,0
30724,47,2,116790,1,10,1,0,1,0,0,1,1,41,0
11317,18,2,175415,1,10,0,4,3,0,1,1,1,16,0
8904,39,3,307405,5,11,2,0,4,0,1,1,1,41,0
19885,47,2,185848,1,10,2,7,0,0,0,1,1,55,0
3463,18,5,254860,2,8,0,3,3,0,0,1,1,21,0
9009,32,5,117964,9,17,0,3,3,0,0,1,1,41,0
2606,55,3,147630,3,15,1,3,1,0,0,7299,1,36,0
21065,32,2,364658,5,11,1,1,1,0,0,1,1,51,10
2125,23,2,155914,1,10,0,4,3,0,0,1,1,19,0
11638,49,2,131827,5,11,1,0,1,0,0,1,1,41,0
18712,35,2,54851,0,14,0,1,0,0,0,1,1591,51,0
334,54,2,242607,1,10,1,7,1,0,0,1,1,41,0
23457,29,4,407673,0,14,0,3,0,0,1,1,1,41,0
8291,53,2,403028,1,10,1,5,1,0,0,1,1,51,0
28363,53,5,68016,5,11,1,5,1,0,0,1,1,91,0
16628,32,2,212236,5,11,0,5,0,0,0,1,1,46,0
3964,40,2,746787,0,14,1,3,1,0,0,1,1,56,0
133,43,5,100794,9,17,1,3,1,0,0,1,1,42,0
6815,48,1,173939,10,16,0,3,0,0,0,1,2259,21,0
1070,54,2,208403,5,11,2,0,4,4,1,4866,1,46,4
7822,34,2,234538,1,10,1,6,1,0,0,1,1,41,0
16073,35,1,250183,2,8,1,7,1,0,0,1,1,61,0
11529,28,5,190912,1,10,0,5,3,0,0,1,1,46,0
25329,29,2,300916,1,10,1,7,1,0,0,1,1,61,0
12469,72,2,132058,0,14,1,3,1,1,0,9387,1,51,0
3445,37,4,379673,7,12,2,1,4,0,1,1,1,61,0
8892,40,2,102866,1,10,1,6,1,0,0,1,1,41,0
21891,41,2,409923,5,11,1,3,1,0,0,7299,1,41,0
6353,38,2,318169,1,10,0,9,0,1,0,1056,1,21,0
26972,35,4,90935,7,12,2,11,3,2,0,1,1,41,0
8213,25,2,285776,0,14,0,0,0,0,0,1,1,41,0
15760,58,1,771837,6,13,2,3,4,0,0,1,1,41,0
16578,49,4,121623,3,15,0,3,4,0,1,1,1381,41,0
3841,22,2,127915,5,11,0,4,3,0,0,1,1,21,0
32387,21,2,176322,5,11,0,0,5,0,1,1,1,21,0
17268,37,2,179667,15,9,1,6,1,4,0,1,1,41,0
84,32,1,113753,5,11,1,6,1,0,0,1,1,51,0
24207,40,2,278558,7,12,1,6,1,0,0,1,1629,49,0
25640,41,3,73884,5,11,1,10,1,0,0,1,1,41,0
8582,48,2,247380,1,10,0,2,0,0,0,1,1,46,0
21132,46,2,276088,7,12,1,3,1,0,0,1,1,25,0
27233,24,2,615368,0,14,0,5,0,0,1,1,1,41,0
14589,43,1,69334,0,14,1,8,1,0,0,1,1,51,0
17254,64,3,39182,9,17,2,1,0,0,1,1,2560,61,0
3993,43,2,163004,0,14,3,10,3,2,1,1,1,41,0
32486,25,2,216985,5,11,1,4,3,2,1,1,1,36,0
11618,68,1,268782,0,14,1,3,1,0,0,1,1,21,0
25201,40,2,153977,5,11,1,9,1,0,0,1,1,41,0
10517,22,2,34569,1,10,0,6,4,0,0,1,1,51,0
14750,47,2,110647,6,13,1,0,2,0,1,1,1,57,0
1758,57,2,133877,0,14,1,3,1,0,0,1,1,41,0
26622,42,2,207376,1,10,0,5,0,0,1,1,1,51,0
14061,31,2,159124,1,10,1,6,1,0,0,1,1,46,0
1338,72,2,269709,0,14,2,10,3,0,1,2330,1,17,0
6406,34,2,67073,1,10,1,5,1,0,0,1,1,51,0
4394,38,2,184118,0,14,0,0,3,0,1,1,1,41,0
13494,40,2,325375,0,14,1,1,1,0,0,15025,1,41,0
12592,52,2,229273,1,10,2,4,5,1,0,1,1,33,21
7267,20,2,153020,1,10,0,1,3,0,0,1,1,41,0
24061,55,2,115603,1,10,1,4,2,1,1,1,1,41,0
10303,70,2,370889,6,13,2,0,0,0,1,2965,1,7,10
15410,32,2,446359,5,11,1,9,1,0,0,1,1,41,4
26169,21,2,247116,5,11,0,0,4,1,1,1,1,36,0
19277,54,2,29558,5,11,2,3,0,0,1,1,1,41,0
32091,35,2,272412,0,14,0,0,0,0,1,1,1,41,0
7407,40,2,98942,1,10,1,6,1,0,0,1,1,41,0
6637,33,2,178110,0,14,0,6,0,0,0,1,1,37,0
719,35,2,217461,0,14,1,1,1,0,0,1,1,46,0
32329,29,2,435843,0,14,1,1,1,0,0,1,1,41,0
26658,36,2,407914,1,10,4,4,0,1,0,1,1,41,0
17609,80,5,97083,15,9,6,5,0,0,0,18482,1,46,0
14391,41,4,189190,0,14,1,3,2,0,1,1,1,21,0
2153,45,2,146660,3,15,1,3,1,0,0,1,1888,36,0
2723,27,2,231639,1,10,0,1,3,0,1,1,1,41,0
6505,38,2,147639,0,14,4,4,4,2,1,1,1,37,12
18005,48,2,166182,5,11,1,0,2,1,1,1,1,49,0
31281,47,1,225457,1,10,1,1,1,0,0,1,1,41,0
25894,50,2,185386,3,15,1,3,1,0,0,1,1,51,0
4663,36,2,289149,1,10,0,9,0,0,1,1,1,41,0
19203,31,2,216812,1,10,1,6,1,3,0,1,1,41,0
21344,44,4,92375,3,15,1,3,2,1,1,1,1,36,0
17809,50,2,120630,0,14,2,1,0,1,1,27829,1,61,0
12803,62,2,101702,0,14,1,4,1,1,0,1,1,21,0
2540,64,2,158610,7,12,6,0,4,0,1,1,1,9,0
1254,43,5,202467,0,14,1,0,2,0,1,1,1,46,0
15621,22,2,369644,1,10,0,0,3,0,1,1,1,36,0
12079,27,2,245466,6,13,0,5,3,0,0,1,1,31,0
4791,32,5,243166,1,10,1,5,1,0,0,1,1,51,0
12201,45,2,121875,5,11,2,5,4,0,0,1,1,56,0
19829,56,2,208452,3,15,1,1,1,0,0,1,1,41,0
15551,33,2,39249,0,14,0,10,0,4,0,1,1,41,0
13241,34,2,252341,5,11,0,0,0,0,1,1,1,41,0
15553,42,2,166663,10,16,1,1,1,0,0,1,1,51,0
9443,69,1,35469,3,15,1,3,1,0,0,1,1,25,0
19314,30,0,198494,7,12,1,11,1,0,0,1,1,41,0
22828,34,2,153589,1,10,1,9,1,0,0,1,1,41,0
1027,46,2,368562,1,10,1,1,1,0,0,1,1,56,0
12271,20,2,258471,1,10,0,2,0,0,0,1,1,41,0
9208,23,2,113937,1,10,0,2,3,0,0,1,1,41,0
5424,45,1,182654,5,11,0,6,0,0,0,1,1,21,0
20377,48,2,191979,5,11,1,1,1,0,0,1,1,41,0
3797,40,2,346479,1,10,1,5,1,0,0,1,1,41,0
447,28,2,95109,0,14,0,3,0,0,0,1,1,41,0
13208,24,2,154642,1,10,0,2,3,0,0,1,1,41,0
27220,36,2,86649,10,16,1,3,1,0,0,7689,1,51,0
14259,40,5,239756,10,16,1,3,1,0,0,1,1903,51,0
4504,44,4,118601,0,14,2,3,4,0,1,1,626,41,0
21718,23,2,153806,1,10,0,4,4,4,0,1,1,21,6
12066,49,5,181308,1,10,1,6,1,0,0,1,1,61,0
14747,50,2,149950,1,10,2,6,0,0,0,1,1877,41,0
9192,37,2,290561,5,11,1,1,1,0,0,1,1,46,0
7136,41,2,37849,1,10,2,3,4,0,1,1,1,41,0
11620,68,1,345237,0,14,1,1,1,0,0,1,1,56,0
968,49,2,164967,0,14,1,1,1,2,0,1,1,41,3
8084,22,2,194097,5,11,0,0,3,0,1,1,1,41,0
5999,24,2,324961,1,10,0,6,5,0,0,1,1,41,0
1174,48,2,183014,1,10,1,4,1,0,0,1,1,41,0
14837,25,2,345067,1,10,0,2,0,1,1,1,1,51,0
11673,30,2,251171,1,10,2,0,3,0,1,1,1,41,0
14891,27,2,123385,3,15,0,4,3,0,1,1,1,41,0
27154,40,4,166498,1,10,2,2,0,0,0,1,1,41,0
10244,21,2,238686,5,11,0,5,0,0,1,1,1,31,0
30937,42,5,423218,0,14,2,1,0,0,0,1,1,51,0
1128,50,2,191321,1,10,2,4,0,0,1,1,1,25,0
15862,22,2,265149,1,10,0,2,5,0,0,1,1,39,2
4308,36,1,166417,1,10,1,8,1,0,0,1,1,100,0
22890,39,2,455380,0,14,1,1,1,0,0,1,1,64,0
22698,23,2,194724,0,14,0,0,3,0,1,1,1,11,0
10660,21,2,190291,5,11,0,7,3,0,0,1,1603,41,0
3332,27,2,316338,5,11,1,9,1,3,0,1,1,41,0
32215,56,2,176898,5,11,2,10,0,0,0,1,1,41,0
10018,46,2,162495,1,10,0,5,3,0,1,1,1,20,0
168,19,2,25829,2,8,0,2,3,0,0,1,1,17,0
5404,36,2,187626,5,11,1,5,2,0,1,1,1,41,0
12578,32,2,213644,1,10,1,5,1,0,0,3909,1,41,0
7563,46,2,168838,5,11,2,5,4,0,1,1,1,41,0
209,18,2,65369,2,8,0,5,3,0,1,1,1,13,0
24745,39,2,213261,1,10,4,11,0,1,0,1,1,41,0
27352,27,2,373554,5,11,1,0,2,0,1,1,1,43,0
4332,19,2,131415,1,10,0,4,3,0,1,1,1,41,0
16080,28,2,133938,5,11,0,1,0,0,0,1,1,46,0
31475,65,5,272532,1,10,1,6,1,0,0,1,1,41,0
27266,47,2,192836,5,11,1,7,1,0,0,1,1,49,0
7195,28,1,206890,5,11,1,8,1,0,0,1,1,51,0
11025,32,2,177597,5,11,0,0,0,0,1,1,1,41,6
2985,44,2,575173,7,12,1,7,1,0,0,3104,1,33,0
12117,28,4,225292,6,13,0,3,0,0,1,1,1,41,0
25989,62,2,219887,5,11,1,10,2,0,1,1,1,41,0
32225,52,2,128273,4,6,1,9,1,0,0,1,1,46,0
27161,44,2,193883,1,10,1,1,1,0,0,1,1,41,0
6293,38,2,333652,1,10,0,0,0,0,0,1,1,43,0
1956,31,2,325510,1,10,1,6,1,0,0,1,1,36,0
7767,27,5,289225,0,14,0,1,0,0,0,1,1,41,0
207,74,4,143438,1,10,1,1,1,0,0,1,1,21,0
2652,33,2,132768,0,14,1,5,1,0,0,1,1,51,0
9879,35,3,96484,6,13,0,10,0,2,1,1,1,61,0
24967,27,2,151552,5,11,4,5,3,3,0,2598,1,49,0
9646,45,2,187377,6,13,4,0,0,0,0,1,1,36,0
27909,28,2,219864,1,10,1,7,1,0,0,1,1,41,0
11041,64,2,114012,2,8,2,4,0,0,1,1,1,41,0
31909,28,2,189778,1,10,1,6,1,0,0,1,1,41,0
20561,44,2,154211,1,10,1,4,1,2,0,2830,1,61,27
6090,35,2,304873,4,6,2,4,4,0,1,1,1,41,0
13744,54,2,98562,1,10,6,10,0,0,0,1,1,40,0
10480,57,4,305768,1,10,1,4,1,2,0,1,1,41,27
1992,28,2,213922,5,11,0,2,5,0,0,1,1,31,4
18115,29,0,155398,0,14,0,1,0,0,0,1,1,56,0
29549,49,1,373607,5,11,2,5,4,0,0,1,1,66,0
9925,53,4,311570,3,15,1,1,1,0,0,1,1,51,0
5130,41,2,217121,12,7,2,6,0,0,0,1,1,51,0
19026,22,2,251604,1,10,0,0,0,0,1,1,1,41,0
5748,28,2,103525,1,10,0,2,4,0,0,1,1,36,0
26260,61,2,165518,5,11,1,2,1,0,0,1,1,41,0
5461,26,2,236422,15,9,0,4,3,1,0,1,1,41,0
9740,38,1,400288,3,15,1,3,2,0,1,1,1888,16,0
7315,27,2,303974,1,10,0,13,5,0,1,1,1603,16,4
15193,23,2,200110,1,10,1,13,2,0,1,4509,1,41,0
7476,39,2,160087,0,14,0,3,0,0,1,1,1,33,0
1618,48,2,182178,5,11,2,11,4,0,1,1,1,24,0
7342,28,2,369189,0,14,1,3,2,0,1,1,1,91,0
29129,42,5,112263,1,10,1,6,1,0,0,1,1,51,0
11573,43,5,190045,7,12,1,1,1,0,0,7299,1,53,0
19629,21,2,218179,1,10,0,2,0,0,0,1,1,41,0
29185,49,2,198001,5,11,0,6,4,0,1,1,1,39,0
21505,47,4,65536,0,14,1,1,1,0,0,1,1,49,0
5991,45,2,112798,4,6,2,4,3,0,1,1,1,51,0
5800,52,0,200451,1,10,1,4,1,0,0,1,1,41,0
10741,39,2,96733,4,6,1,8,1,0,0,1,1,61,4
24347,39,2,192931,1,10,4,5,4,0,1,1,1,11,0
9629,31,1,90706,2,8,0,6,0,0,0,1,1,41,0
9275,23,2,215396,5,11,0,4,0,0,0,1,1603,11,0
8009,49,2,56665,1,10,2,4,0,0,1,1,1,41,0
30118,32,0,373433,0,14,1,3,1,0,0,7299,1,56,0
4093,56,3,36315,8,5,1,0,1,0,0,1,1,73,0
282,24,2,145918,1,10,0,2,0,0,1,1,1,26,0
